movie_id,credit_id,department,gender,job,name
8836,52fe44bdc3a36847f80a7673,Crew,0,Compositors,Guillaume St-Aubin-Seers
8836,52fe44bdc3a36847f80a7679,Crew,0,Compositors,Marty Taylor
8836,52fe44bdc3a36847f80a767f,Crew,0,CG Supervisor,Philippe Theroux
8836,52fe44bdc3a36847f80a7685,Crew,0,Compositors,Patrick Thompson
8836,52fe44bdc3a36847f80a768b,Production,0,Administration,Anne Tremblay
8836,52fe44bdc3a36847f80a7691,Visual Effects,0,Simulation & Effects Production Assistant,Véronique Tremblay
8836,52fe44bec3a36847f80a7697,Crew,0,Compositors,Donald Tse
8836,52fe44bec3a36847f80a769d,Visual Effects,0,CG Painter,Dmitry Vinnik
8836,52fe44bec3a36847f80a76a9,Crew,0,Compositors,Dave Williams
8836,52fe44bec3a36847f80a76af,Visual Effects,0,CG Painter,Ian Wilson
8836,52fe44bec3a36847f80a76b5,Crew,0,Compositors,Doug Witsken
8836,52fe44bec3a36847f80a76bb,Visual Effects,0,Visual Effects,Ken Zorniak
8836,52fe44bec3a36847f80a76c1,Crew,0,Compositors,Bobby Silman
8836,52fe44bec3a36847f80a76c7,Crew,0,Stunts,Charles Andre
8836,52fe44bec3a36847f80a76cd,Crew,0,Stunts,Chris Atkinson
8836,52fe44bec3a36847f80a76d3,Crew,0,Stunts,James Bamford
8836,52fe44bec3a36847f80a76d9,Crew,0,Stunts,Guy Bews
8836,52fe44bec3a36847f80a76df,Crew,0,Stunts,Kimberly Chiang
8836,52fe44bec3a36847f80a76e5,Crew,2,Stunts,Duane Dickinson
8836,52fe44bec3a36847f80a76eb,Crew,0,Stunts,Mike Dobbin
8836,52fe44bec3a36847f80a76f1,Crew,0,Stunts,Bill Edwards
8836,52fe44bec3a36847f80a76f7,Crew,0,Stunts,Corbin Fox
8836,52fe44bec3a36847f80a76fd,Crew,0,Stunts,Dean Hart
8836,52fe44bec3a36847f80a7703,Crew,0,Stunts,Dave Lane
8836,52fe44bec3a36847f80a7709,Crew,0,Stunt Coordinator,Mike Mitchell
8836,52fe44bec3a36847f80a770f,Crew,2,Stunts Coordinator,Tony Morelli
8836,52fe44bec3a36847f80a7715,Crew,0,Stunts,Jennifer Mylrea
8836,52fe44bec3a36847f80a771b,Crew,2,Stunts,Jeff Sanca
8836,52fe44bec3a36847f80a7721,Crew,0,Stunts,Todd Scott
8836,52fe44bec3a36847f80a7727,Crew,0,Stunts,Melissa R. Stubbs
8836,52fe44bec3a36847f80a772d,Crew,0,Stunts,Natasha Vasiluk
8836,52fe44bec3a36847f80a7733,Crew,0,Stunts,Marshall Virtue
8836,52fe44bec3a36847f80a7739,Crew,0,Stunts,Chris Webb
8836,52fe44bec3a36847f80a773f,Camera,2,Grip,Matt Almas
8836,52fe44bec3a36847f80a7745,Lighting,0,Gaffer,Ryan Bailey
8836,52fe44bec3a36847f80a774b,Camera,2,Director of Photography,John S. Bartley
8836,52fe44bec3a36847f80a7751,Camera,0,Camera Intern,Mitch Bax
8836,52fe44bec3a36847f80a7757,Camera,0,Director of Photography,Greg Beaton
8836,52fe44bec3a36847f80a775d,Camera,0,Director of Photography,Justin Bergler
8836,52fe44bec3a36847f80a7763,Camera,0,Director of Photography,Kyle Brown
8836,52fe44bec3a36847f80a7769,Camera,0,Director of Photography,Cory Budney
8836,52fe44bec3a36847f80a776f,Crew,0,Video Assist Operator,George Collins
8836,52fe44bec3a36847f80a7775,Camera,0,Director of Photography,Scott Cozens
14442,58781697925141785c0001d5,Art,1,Set Decoration,Maggie Gray
14442,587813669251417864000016,Art,2,Production Design,Norman Garwood
14442,587813a4c3a3683ed7000017,Production,1,Casting,Susie Figgis
14442,5878119e925141104a00cb05,Production,2,Executive Producer,Bob Weinstein
14442,587811ad925141104400cfbd,Production,2,Executive Producer,Harvey Weinstein
14442,5878198a92514178610003a1,Sound,2,Sound Re-Recording Mixer,Tom Johnson
14442,58781659c3a3683edd0001b3,Art,1,Supervising Art Director,Lucy Richardson
14442,587817859251417864000280,Costume & Make-Up,0,Makeup Department Head,Sallie Jaye
14442,587811c0c3a36850f200d2c1,Production,1,Executive Producer,Su Armstrong
14442,58781375c3a3683eda000007,Editing,2,Editor,Masahiro Hirakubo
14442,5878174c9251417853000248,Directing,0,Script Supervisor,Jean Bourne
14442,58781a13925141785700041c,Camera,0,Still Photographer,David Appleby
14442,58781662925141785f0001a9,Art,0,Art Direction,Anna Rackard
14442,58781a49c3a3683ee4000426,Visual Effects,0,Visual Effects Designer,Angus Bickerton
14442,58781757c3a3683ee2000234,Sound,0,Production Sound Mixer,Kieran Horgan
14442,58781399925141785300002e,Costume & Make-Up,1,Costume Design,Ruth Myers
14442,5878167692514178550001a4,Production,2,Producer,David Parfitt
14442,587811b8c3a36850ec00cc4f,Production,1,Executive Producer,Julie Goldstein
14442,587815a6925141785c000140,Crew,0,Stunt Coordinator,Paul Jennings
14442,58781359925141785f000003,Camera,2,Director of Photography,John de Borman
14442,58781afac3a3683ee80004a2,Crew,0,Additional Music,Shaun Davey
14442,52fe45f49251416c750682a1,Writing,1,Screenplay,Karen McCullah Lutz
14442,52fe45f49251416c750682a7,Writing,1,Screenplay,Kirsten Smith
14442,587817a4c3a3683eeb00026e,Costume & Make-Up,0,Hairstylist,Eileen Buggy
14442,587813c2c3a3683edd00002d,Production,0,Unit Production Manager,Mary Alleguen
14442,58781381c3a3683eda000011,Sound,2,Music,Nick Glennie-Smith
14442,52fe45f49251416c7506828f,Directing,2,Director,Tommy O'Haver
14442,5878114ec3a36850f200d277,Writing,1,Book,Gail Carson Levine
14442,52fe45f49251416c7506829b,Writing,1,Screenplay,Laurie Craig
14442,52fe45f49251416c750682ad,Writing,1,Screenplay,Jennifer Heath
14442,52fe45f49251416c750682b3,Writing,0,Screenplay,Michele J. Wolff
14442,58781957c3a3683ee4000370,Sound,0,Assistant Sound Editor,Patrick Cutliffe
14442,58781933925141786100035f,Sound,0,Foley Editor,Anthony Litton
14442,5878191cc3a3683eda000315,Sound,0,Sound Effects Editor,Jon Stevenson
14442,5878132dc3a36850e900cae4,Production,2,Co-Producer,Morgan O'Sullivan
14442,5878144b925141785c00008f,Directing,0,Second Assistant Director,Karen Richards
14442,587818c1c3a3683ee40002f6,Writing,0,Storyboard,Stephen Daly
14442,587812e5925141103b00d2d3,Production,1,Co-Producer,Susan Miller
14442,587815c39251417861000157,Crew,2,Choreographer,Bruno Tonioli
14442,58781158925141104700cc55,Production,0,Producer,Jane Startz
14442,58781349925141104700cd6f,Production,0,Co-Producer,James Flynn
14442,58781680925141785a0001da,Art,0,Art Direction,Matt Gray
14442,587818a6c3a3683edd0002f9,Production,0,Casting Assistant,Rebecca Roper
14442,587817ea925141785a0002a8,Crew,0,Property Master,Paul Hedges
14442,5878163bc3a3683eeb00017f,Crew,0,Post Production Supervisor,Richard Lloyd
14442,58781a57c3a3683ee200044f,Visual Effects,0,Visual Effects Producer,Barrie Hemsley
14442,58781a75925141785c0004cf,Crew,0,Visual Effects Editor,Kevin Ahern
14442,58781737925141785c00024a,Camera,0,Camera Operator,Ciarán Barry
14442,587816199251417853000190,Production,1,Executive In Charge Of Post Production,Jennifer Lane
14442,587818fdc3a3683eeb00033c,Sound,2,Supervising Music Editor,Michael Connell
14442,587817dac3a3683ee400026f,Lighting,0,Rigging Gaffer,Noel Cullen
14442,58781993c3a3683eda00037a,Sound,0,Foley,Caoimhe Doyle
14442,587819c9c3a3683eda000394,Sound,0,Sound Re-Recording Mixer,John Fitzgerald
14442,587817b39251417861000258,Editing,0,First Assistant Editor,Neil Williams
14442,587818cbc3a3683eeb00030c,Writing,0,Storyboard,Martin Asbury
14442,58781a22c3a3683ed70003ec,Production,0,Publicist,Gerry Lundberg
14442,587817cd925141785c00029d,Lighting,0,Gaffer,Louis Conroy
14442,587817989251417857000271,Costume & Make-Up,0,Hair Department Head,Dee Corcoran
14442,5878138d9251417857000018,Crew,0,Executive Music Producer,Randy Spendlove
14442,58781927925141785500033c,Editing,0,Dialogue Editor,Sarah Gaines
14442,58781ae0c3a3683ee20004ea,Editing,0,Color Timer,Mike Stanwick
14442,58781a2e925141785f000431,Crew,0,Transportation Captain,Eamonn Murphy
14442,58781892c3a3683ee20002e1,Directing,0,Third Assistant Director,Raymond Kirk
14442,587819eb925141785a000428,Production,0,Location Manager,Manus Hingerty
14442,58781761925141786400026b,Sound,0,Boom Operator,Noel Quinn
14442,587816a892514178550001b8,Camera,0,Camera Operator,Alistair Rae
14442,587816ae92514178610001cf,Camera,0,Steadicam Operator,Alistair Rae
14442,58781421925141785a00007b,Directing,2,First Assistant Director,David Daniels
14442,5878168ec3a3683ed7000183,Art,0,Assistant Art Director,Colman Corish
14442,58781778925141785a000261,Costume & Make-Up,0,Seamstress,Ann Cartwright
14442,58781857c3a3683eda000287,Production,0,Production Coordinator,Rachel Smith
14442,5878194492514178640003c6,Sound,0,First Assistant Sound Editor,Hugo Monks
14442,58781964c3a3683edd00038a,Sound,0,Assistant Sound Editor,Brendan Geaney
14442,58781a039251417853000452,Production,0,Production Accountant,Maggie Phelan
14442,58781a6cc3a3683ee8000420,Visual Effects,0,Visual Effects Coordinator,Clare Longhurst
321741,54c88589c3a36874ac0054a4,Production,2,Producer,Ridley Scott
321741,564a779cc3a3686026001145,Editing,0,Editor,William Goldenberg
321741,5683ffefc3a36828f500de69,Sound,2,Original Music Composer,James Newton Howard
321741,58b47d2cc3a368526d0189af,Production,2,Executive Producer,Bruce Berman
321741,5684001bc3a3684be90173cf,Production,1,Casting,Mary Vernieu
321741,58b47d52c3a3685297019b70,Production,0,Executive Producer,Ben Waisbren
321741,5683fffcc3a36828f500de6d,Camera,0,Director of Photography,Salvatore Totino
321741,56840703c3a3685f89003b27,Production,2,Executive Producer,David Crockett
321741,568407109251414ecb009909,Production,0,Executive Producer,Michael Schaefer
321741,5762735e925141658e0019d8,Costume & Make-Up,0,Hairstylist,Pierce Austin
321741,576273439251416587001a34,Costume & Make-Up,1,Hair Department Head,Kathrine Gordon
321741,568400529251417def018165,Production,1,Producer,Elizabeth Cantillon
321741,5762742d9251413d2d000d5d,Editing,0,First Assistant Editor,Andrew S. Eisen
321741,57626bac9251416587001912,Camera,0,Helicopter Camera,Dylan Goss
321741,57626e4bc3a3683f1c000279,Visual Effects,0,Visual Effects Supervisor,Jamie Dixon
321741,576273a092514164b2000806,Costume & Make-Up,0,Makeup Artist,Judy Murdock
321741,5684002792514169d0003da7,Art,2,Production Design,David Crank
321741,57626933c3a36864ba001b86,Costume & Make-Up,0,Costume Design,Dayna Pink
321741,5684001092514169d0003da1,Production,1,Casting,Lindsay Graham
321741,57626eab92514164b2000744,Sound,2,Foley,Gary A. Hecker
321741,576268efc3a36864ba001b6b,Production,0,Casting Associate,Linda Weaver
321741,54c8855892514157cc00155e,Directing,0,Director,Peter Landesman
321741,54c8855f92514157cc001560,Writing,0,Writer,Peter Landesman
321741,57626bbe92514165890018c4,Camera,1,Still Photographer,Melinda Sue Gordon
321741,5684003b9251414f6301156b,Art,0,Art Direction,Tom Frohling
321741,57626a2c92514164b200067a,Costume & Make-Up,0,Costume Supervisor,Dana Kay Hart
321741,57626e7892514164b2000739,Editing,0,Dialogue Editor,Robert Troy
321741,57626ef7c3a3680d01000734,Sound,2,Sound Re-Recording Mixer,Christian P. Minkler
321741,57626e94c3a3680682000759,Sound,0,Foley,Rick Owens
321741,5762692392514164b200064c,Art,0,Set Decoration,James V. Kent
321741,57627389c3a36843470002ba,Costume & Make-Up,0,Makeup Department Head,Jacenda Burkett
321741,57626e169251413d2d000c5f,Visual Effects,0,Visual Effects Producer,Michelle Eisenreich
321741,57626e2cc3a3680d01000717,Visual Effects,0,Visual Effects Producer,Michele C. Vallillo
321741,568406f79251417def01825b,Production,0,Co-Producer,Amal Baggar
321741,57626f0992514164b200075b,Sound,2,Sound Re-Recording Mixer,Michael Minkler
321741,57626e61925141658900192d,Editing,0,Dialogue Editor,Michelle Pazer
321741,57626b5ac3a3683f1c0001d9,Camera,2,Camera Operator,John S. Moyer
321741,57626b9292514165890018bf,Lighting,0,Gaffer,Jay Kemp
321741,57626ec29251413d74000c5d,Sound,0,Sound Designer,David Esparza
321741,576273d0c3a36843470002c9,Crew,0,Makeup Effects,Chris Gallaher
321741,576274159251413d2d000d55,Editing,0,Digital Intermediate,Morning Star Schott
321741,54c8856fc3a36870900016fd,Writing,0,Writer,Jeanne Marie Laskas
321741,5684006092514132db015e8b,Production,0,Producer,Larry Shuman
321741,576269d9c3a36864ba001bb3,Art,0,Leadman,Antonio Andraus
321741,57626f209251413d2d000c91,Sound,0,Supervising Sound Editor,Dave McMoyler
321741,5762737892514164b20007fc,Costume & Make-Up,0,Key Hair Stylist,Sherri Bramlett
321741,57626ad1c3a36806820006bd,Directing,0,Script Supervisor,Tracy Scott
321741,57626dd9c3a368498d000e42,Crew,0,Special Effects Coordinator,Ray Bivins
321741,57626ee0c3a36864ba001cad,Sound,0,Sound Effects Editor,Ando Johnson
321741,57626a17c3a36806820006a0,Costume & Make-Up,0,Assistant Costume Designer,Stacy Caballero
321741,5684006f925141133400f462,Production,0,Producer,Giannina Facio-Scott
321741,5684007ec3a3684be90173e5,Production,0,Producer,David Wolthoff
321741,57626c11925141658e00189c,Camera,0,First Assistant Camera,Brian Greenway
321741,57626af192514165870018f5,Directing,1,Script Supervisor,Megan Graham
321741,576274009251413d2d000d51,Editing,0,Digital Intermediate,David Alonzo
321741,576268c8c3a3683f1c00016f,Production,0,Casting Associate,Marisol Roncali
321741,5762694dc3a36864ba001b8b,Art,0,Art Department Coordinator,Jenn Albaugh
321741,57626db5c3a36864af001d06,Crew,0,Property Master,Matthew Cavaliero
321741,57626971c3a36864ba001b95,Art,0,Assistant Art Director,Christina Myal
321741,5762698bc3a3683f1c000194,Art,0,Construction Coordinator,Buster Pile
321741,576269b5c3a3680d0100065a,Art,0,Greensman,Michael Dolhi
321741,576269ecc3a36864ba001bbc,Art,0,Leadman,Justin Pelissero
321741,57626a6e92514164b2000684,Costume & Make-Up,0,Seamstress,Kari Kramer
321741,57626a88c3a3684347000161,Costume & Make-Up,0,Set Costumer,Yen Do
321741,57626bdf92514165950019d6,Lighting,0,Rigging Gaffer,Steve Cohagan
321741,57626bfa9251413dd7000cc7,Camera,0,First Assistant Camera,Peter Geraghty
321741,576273b0c3a3680682000803,Costume & Make-Up,0,Makeup Artist,Marianne Skiba
321741,576273e29251413d2d000d47,Crew,0,Makeup Effects,Tami Lane
321741,58b47d1892514177b401c910,Production,0,Executive Producer,Greg Basser
59965,5391990d0e0a260fb5001629,Production,2,Casting,Joseph Middleton
59965,57064fb4c3a3685d35002331,Sound,2,Original Music Composer,Ed Shearmur
59965,52fe49a5c3a36847f81a5133,Directing,2,Director,John Singleton
59965,5391985ec3a368648800121b,Editing,2,Editor,Bruce Cannon
59965,53919a10c3a368647200123e,Costume & Make-Up,1,Costume Design,Ruth E. Carter
59965,53919849c3a3686472001218,Camera,2,Director of Photography,Peter Menzies Jr.
59965,53919776c3a3686479001213,Production,2,Producer,Doug Davison
59965,539197e1c3a36864910011e8,Production,2,Producer,Roy Lee
59965,539199260e0a260fc20015fb,Art,0,Production Design,Keith Brian Burns
59965,5481ddd59251414efa006a09,Visual Effects,0,Visual Effects Supervisor,Mike Uguccioni
59965,5481de199251416e780062d6,Crew,2,Stunt Coordinator,Brad Martin
59965,5481dccac3a36829a7006519,Sound,2,Sound Re-Recording Mixer,Michael Keller
59965,52fe49a5c3a36847f81a515d,Writing,0,Writer,Shawn Christensen
59965,5481db859251416e740066ea,Art,0,Art Department Coordinator,Kristin Lekki
59965,5481dd6c9251416e780062c6,Crew,0,Special Effects Coordinator,Drew Jiritano
59965,5481dc7c9251416e7e0064d2,Sound,2,Foley,Gary A. Hecker
59965,5391978cc3a3685ed90010c9,Production,0,Producer,Ellen Goldsmith-Vein
59965,539197a8c3a368648800120d,Production,0,Producer,Dan Lautner
59965,539197fbc3a368647200120d,Production,0,Producer,Lee Stollman
59965,539198f50e0a260fb9001792,Production,2,Casting,Alan Lee
59965,5391993c0e0a260fc5001603,Art,0,Art Direction,Liba Daniels
59965,539199f0c3a3686491001212,Art,0,Set Decoration,Julie Smith
59965,53919a28c3a3686472001242,Costume & Make-Up,0,Makeup Department Head,Evelyne Noraz
59965,53919a48c3a3685ed9001109,Costume & Make-Up,0,Costume Supervisor,Darcie Buterbaugh
59965,53919a64c3a3686480001245,Production,1,Casting,Donna M. Belajac
59965,5481dc91c3a36829b5007942,Sound,0,Foley,Michael J. Broomberg
59965,5481ddbc9251416e7b005e00,Visual Effects,0,Visual Effects Producer,Michele C. Vallillo
59965,5481dcaa9251416e7b005de5,Editing,0,Dialogue Editor,Daniel S. Irwin
59965,5481dda59251416e7e0064fc,Visual Effects,0,Visual Effects Producer,Jason Sanford
59965,5481db5e9251416e7800628d,Crew,2,Property Master,Peter C. Clarke
59965,5481dba2c3a36829a7006504,Art,0,Assistant Art Director,Jay Durrwachter
59965,5481dbc6c3a36829b500792a,Art,0,Construction Coordinator,Brian Markey
59965,5481dbf69251416e780062a1,Art,0,Set Designer,Julie Ray
59965,5481dc23c3a36829ab006780,Art,0,Leadman,Brent Rice
59965,5481dc499251416e74006701,Sound,2,Supervising Sound Editor,Greg Hedgepath
59965,5481dc60c3a36829ab00678c,Sound,0,Supervising Sound Editor,William R. Dean
59965,5481dcdfc3a36829b500794f,Sound,2,Sound Re-Recording Mixer,Mike Prestwood Smith
59965,5481dd499251416e6c005bd3,Sound,2,Dolby Consultant,James Wright
59965,5481dd8ac3a36817a500663b,Visual Effects,0,Visual Effects Producer,Tyler Kehl
59965,5481ddedc3a3684afd001af0,Visual Effects,0,Visual Effects Supervisor,Gregory D. Liegey
59965,5481de5a9251416e6c005bf2,Camera,2,Still Photographer,Bruce W. Talamon
59965,5481de98c3a36829b5007982,Camera,0,Camera Operator,Colin Hudson
59965,5481dee8c3a36829ab0067d8,Costume & Make-Up,0,Set Costumer,Alison Evans
59965,5481def99251416e7e006527,Costume & Make-Up,0,Set Costumer,Crystal Gomes
59965,5481df0cc3a3684afd001b18,Costume & Make-Up,0,Set Costumer,Amanda Jenkins
59965,5481df1ec3a36829b5007992,Costume & Make-Up,0,Set Costumer,Mara Majorowicz
59965,5481df36c3a3685c0e00037e,Crew,0,Transportation Coordinator,Donald A. Kraus
59965,5481df53c3a3685c0e000387,Directing,0,Script Supervisor,Liliana M. Molina
14175,52fe45d49251416c75063f11,Directing,2,Director,Gary Chapman
14175,52fe45d49251416c75063f53,Writing,0,Writer,Jordan Katz
14175,552ebd28c3a368618e0090dc,Visual Effects,0,Animation,Michael Schlingmann
14175,55397a5d9251412d9100636e,Writing,2,Storyboard,Art Vitello
11004,52fe43e09251416c75021903,Directing,2,Director,Curtis Hanson
11004,52fe43e09251416c75021915,Production,2,Producer,Curtis Hanson
11004,52fe43e09251416c7502191b,Production,2,Producer,Scott Rudin
11004,52fe43e09251416c7502192d,Editing,1,Editor,Dede Allen
11004,52fe43e09251416c75021921,Sound,2,Original Music Composer,Christopher Young
11004,52fe43e09251416c7502190f,Writing,2,Screenplay,Steve Kloves
11004,52fe43e09251416c75021927,Camera,2,Director of Photography,Dante Spinotti
11004,52fe43e09251416c75021909,Writing,2,Novel,Michael Chabon
11918,52fe44a19251416c7503b8d1,Production,2,Executive Producer,Harvey Weinstein
11918,52fe44a19251416c7503b8bf,Production,2,Producer,Robert K. Weiss
11918,563604dbc3a3681b5c01c0f1,Costume & Make-Up,1,Costume Design,Carol Ramsey
11918,52fe44a19251416c7503b8c5,Production,2,Producer,David Zucker
11918,56360500925141284c01a4b7,Art,2,Production Design,Bob Ziembicki
11918,5636041ec3a3681b5401b6a1,Production,2,Unit Production Manager,David Siegel
11918,52fe44a19251416c7503b8d7,Sound,2,Original Music Composer,James L. Venable
11918,52fe44a19251416c7503b8dd,Camera,2,Director of Photography,Thomas E. Ackerman
11918,52fe44a19251416c7503b895,Directing,2,Director,Craig Mazin
11918,52fe44a19251416c7503b8b3,Writing,2,Screenplay,Craig Mazin
11918,52fe44a19251416c7503b8b9,Production,2,Producer,Craig Mazin
11918,52fe44a19251416c7503b8cb,Production,2,Executive Producer,Matthew Stein
11918,52fe44a19251416c7503b8e3,Editing,0,Editor,Andrew S. Eisen
11918,56360522c3a3681b4b01898c,Art,0,Set Decoration,Jill Sprayregen Henkel
11918,563604ae925141285701a568,Costume & Make-Up,0,Makeup Department Head,Janeen Schreyer
11918,563604c692514129fe00c7c4,Costume & Make-Up,0,Hair Department Head,Lori McCoy-Bell
11918,5636048f925141285701a564,Costume & Make-Up,0,Key Hair Stylist,Merribelle Anderson
11918,5636045092514129fe00c7bb,Production,0,Production Supervisor,Robin Mulcahy Fisichella
98357,52fe4a0f9251416c750dc54d,Production,0,Executive Producer,Scott Lambert
98357,52fe4a0f9251416c750dc565,Production,2,Producer,Arnon Milchan
98357,53a805c3c3a368707a004348,Art,2,Production Design,Tom Duffield
98357,53a805aec3a3687a31005109,Production,1,Casting,Sheila Jaffe
98357,54a42401c3a3680b2700ff89,Production,2,Location Manager,Steven Weisberg
98357,53a8060bc3a3687a3100510f,Costume & Make-Up,1,Costume Design,Betsy Heimann
98357,52fe4a0f9251416c750dc4d3,Directing,2,Director,Allen Hughes
98357,52fe4a0f9251416c750dc547,Production,2,Producer,Allen Hughes
98357,52fe4a0f9251416c750dc583,Production,2,Producer,Mark Wahlberg
98357,52fe4a0f9251416c750dc541,Production,2,Executive Producer,George Furla
98357,52fe4a0f9251416c750dc53b,Production,2,Producer,Randall Emmett
98357,52fe4a0f9251416c750dc52f,Production,2,Executive Producer,William S. Beasley
98357,53a8059cc3a3687a31005106,Editing,1,Editor,Cindy Mollo
98357,54a424529251414e2800d088,Crew,0,Dialect Coach,Judy Dickerson
98357,53a805f2c3a3687a43005139,Art,2,Set Decoration,Leonard R. Spears
98357,53a80581c3a3687a31005104,Camera,2,Director of Photography,Ben Seresin
98357,54a42258c3a3682f1e011fbf,Crew,0,Stunt Coordinator,Jason Rodriguez
98357,53a80656c3a3687a2b005488,Crew,2,Property Master,Brook Yeaton
98357,53a8053ec3a3687a4300512f,Sound,0,Music,Atticus Ross
98357,52fe4a0f9251416c750dc553,Production,2,Producer,Stephen Levinson
98357,52fe4a0f9251416c750dc56b,Production,2,Executive Producer,Jeff Rice
98357,54a42120c3a3682f1b01223a,Sound,2,Sound Effects Editor,Keith Bilderbeck
98357,52fe4a0f9251416c750dc559,Production,2,Executive Producer,Fredrik Malmberg
98357,53a8056ec3a3687a340050b7,Sound,0,Music,Claudia Sarne
98357,53a8055bc3a3687a400050c6,Sound,2,Music,Leopold Ross
98357,52fe4a0f9251416c750dc535,Production,0,Producer,Remington Chase
98357,52fe4a0f9251416c750dc4d9,Writing,0,Writer,Brian Tucker
98357,52fe4a0f9251416c750dc571,Production,2,Executive Producer,Adi Shankar
98357,52fe4a0f9251416c750dc577,Production,0,Executive Producer,Spencer Silna
98357,54a4239ec3a3682f1e011fe2,Sound,2,Music Editor,Joseph S. DeBeasi
98357,52fe4a0f9251416c750dc4eb,Production,0,Producer,Teddy Schwarzman
98357,52fe4a0f9251416c750dc529,Production,0,Executive Producer,Brandt Andersen
98357,52fe4a0f9251416c750dc55f,Production,0,Executive Producer,Stepan Martirosyan
98357,53a805dcc3a3687a43005137,Art,0,Art Direction,Christina Eunji Kim
98357,52fe4a0f9251416c750dc57d,Production,0,Executive Producer,Daniel Wagner
98357,54a4216ec3a368764f00eebd,Sound,0,Sound Designer,Martin Lopez
98357,53a80621c3a3687a400050d3,Costume & Make-Up,0,Makeup Department Head,Ann Masterson
98357,54a420d2c3a3684d8f00501f,Art,0,Leadman,Paul Blanchard
98357,53a806b9c3a3687a2e005155,Costume & Make-Up,0,Costume Supervisor,Hartsell Taylor
98357,54a4207fc3a368764f00ee9b,Art,0,Art Department Coordinator,Carl Counts
98357,54a4218ac3a368554200f95d,Sound,0,Sound Re-Recording Mixer,Frank A. Montaño
98357,54a422d69251411d5300cbd9,Camera,0,Helicopter Camera,Hans Bjerno
98357,54a422299251411d5300cbc2,Visual Effects,0,Visual Effects Supervisor,Ed Chapman
98357,54a423b8925141198b006c2c,Crew,0,Transportation Coordinator,Doug Dovichi
98357,54a42207c3a3680b2700ff50,Visual Effects,0,Visual Effects Producer,Jeff Atherton
98357,54a42416925141198b006c37,Production,0,Location Manager,David Thornsberry
98357,54a423e5c3a368554200f9a3,Directing,1,Script Supervisor,Pam Fuller
98357,54a42046c3a3682f1b01221f,Costume & Make-Up,0,Hairstylist,Johnny Villanueva
98357,54a4205c925141198b006bb8,Costume & Make-Up,0,Hairstylist,Donna Marie Fischetto
98357,54a420b5c3a3682f1b012234,Crew,0,Property Master,Duke Scoppa
98357,54a420e8c3a368764f00eeaf,Art,2,Leadman,Gerald DeTitta
98357,54a421b7c3a3682f1e011f9d,Editing,0,Dialogue Editor,Allen Hartz
98357,54a421d9c3a368764f00eeca,Sound,0,Foley,Dean Minnerly
98357,54a421f09251412127008e39,Crew,0,Special Effects Coordinator,Fred Buchholz
98357,54a42241c3a36864280032e4,Crew,0,Visual Effects Editor,Mark Edward Wright
98357,54a4227e9251411860005299,Camera,2,Camera Operator,Maceo Bishop
98357,54a422a29251414e2800d05a,Camera,0,Camera Operator,Martin Schaer
98357,54a422c2c3a3682f21012556,Camera,0,Steadicam Operator,Marc Ehrenbold
98357,54a42300c3a368554200f97e,Camera,0,Still Photographer,Barry Wetcher
98357,54a42314c3a368764f00eefa,Camera,0,Still Photographer,Alan Markfield
98357,54a4233f925141198b006c21,Lighting,0,Gaffer,Jay Fortune
98357,54a42371c3a3682f1b012275,Editing,0,Digital Intermediate,Joe Guzman
98357,54a42388c3a368554200f993,Editing,0,Digital Intermediate,Matthew W. Johnson
98357,54a423cb925141236b00950f,Crew,0,Picture Car Coordinator,Deborah Muscarello
98357,54a4242b9251412127008e7b,Crew,0,Unit Publicist,Diane Slattery
10012,52fe43079251416c75000ab3,Production,1,Casting,Lisa Beach
10012,52fe43079251416c75000abf,Production,1,Casting,Sarah Katzman
10012,54bd31929251416eae004075,Sound,2,Music Editor,Bill Abbott
10012,52fe43079251416c75000a57,Production,2,Executive Producer,Bob Weinstein
10012,52fe43079251416c75000a5d,Production,2,Executive Producer,Harvey Weinstein
10012,590dd3ecc3a36864ec00e0a6,Visual Effects,2,Creature Design,Patrick Tatopoulos
10012,52fe43079251416c75000a6f,Sound,2,Original Music Composer,Marco Beltrami
10012,52fe43079251416c75000a3f,Directing,2,Director,Wes Craven
10012,54bd25c49251416e9b0043e0,Art,0,Set Decoration,Douglas A. Mowat
10012,54bd25839251416eae003eff,Art,2,Production Design,Bruce Alan Miller
10012,54bd2ec292514148b00081d4,Crew,2,Stunt Coordinator,Charles Croughwell
10012,54bd2f42c3a3686c6100a861,Crew,0,Second Unit Cinematographer,Paul Hughen
10012,590dd1cb9251414ead00e7de,Editing,0,Color Timer,Jim Passon
10012,557764f6c3a3683961000a25,Production,2,Co-Executive Producer,David Crockett
10012,54bd2f9b9251411d7700afda,Crew,0,Second Unit Cinematographer,Tom Priestley Jr.
10012,54bd2736c3a368145e008c28,Crew,2,Makeup Effects,Rick Baker
10012,54bd26ec9251411d7700aebb,Costume & Make-Up,0,Makeup Artist,Judy Lovell
10012,590dd146c3a36864ec00dedd,Production,0,Unit Production Manager,Stuart M. Besser
10012,557764d4c3a3683951000a96,Production,0,Co-Executive Producer,Stuart M. Besser
10012,557764e99251416cfa000940,Production,1,Co-Producer,Dixie J. Capp
10012,52fe43079251416c75000a45,Writing,2,Screenplay,Kevin Williamson
10012,52fe43079251416c75000a69,Production,2,Producer,Kevin Williamson
